newid;admin2;month;year;amount;comm;ym;_freq;fatalities;conflict;battles;explosions;protests;riots;strategic_developments;va_civilians;remit;pop;logpop;freq;lag1conf;lag2conf;lag1exp;lag2exp;lag1battles;lag2battles;lag1sd;lag2sd;lag1va;lag2va;pcode;rfe;ndvi;precipitation;tdi;vdi;cdi;logcdi;logpdi;district_avg;temp;temp_anomaly;drought_category;drought_dummy;normal;conflict_affected;dconflict8;event;sd;yd;dconflict;dexp3;dbattles;sdummy;dva3;violent;violent1;_est_first;_est_second
19;Buur Hakaba;1;2021;2485;124,25;2021m1;17;7;5;2;2;0;0;0;1;7,818028;129759;11,77343;2,833213;1;6;1;1;0;2;0;0;0;2;2402;1,33312;0,302;1,45;1,29;1,28;1,41;0,3435897;0,3715636;35,64306;37,0834;1,440292;4;0;1;1;0;1;0;732;1;0;0;0;0;5;1;1;1
19;Buur Hakaba;2;2021;1630;82;2021m2;10;1;1;0;0;0;0;0;1;7,396335;129759;11,77343;2,302585;5;1;2;1;2;0;0;0;1;0;2402;1,01535;0,224;1,5;1,35;1,01;1,47;0,3852624;0,4054651;35,64306;38,87;3,226959;4;0;1;1;0;0;0;733;1;0;0;0;0;1;0;1;1
19;Buur Hakaba;3;2021;1910;95,5;2021m3;18;2;2;0;2;0;0;0;0;7,554859;129759;11,77343;2,890372;1;5;0;2;0;2;0;0;1;1;2402;4,79094;0,258667;1,26;1,43;0,72;1,3;0,2623642;0,2311117;35,64306;40,4358;4,79277;4;0;1;1;0;0;0;734;1;0;0;0;0;2;0;1;1
19;Buur Hakaba;4;2021;2520,5;126,025;2021m4;28;2;1;0;0;0;0;0;1;7,832212;129759;11,77343;3,332205;2;1;2;0;0;0;0;0;0;1;2402;84,859;0,366;0,56;1,44;0,72;0,78;-0,2484614;-0,5798185;35,64306;36,652;1,008896;2;1;0;1;0;0;0;735;1;0;0;0;0;1;0;1;1
19;Buur Hakaba;5;2021;1236;61,8;2021m5;15;0;1;1;0;0;0;0;0;7,119636;129759;11,77343;2,70805;1;2;0;2;0;0;0;0;1;0;2402;43,787;0,577667;0,44;1,08;0,95;0,6;-0,5108256;-0,8209805;35,64306;35,0296;-0,6135025;2;1;0;1;0;0;0;736;1;0;0;0;0;1;0;1;1
19;Buur Hakaba;6;2021;711;35,55;2021m6;6;5;1;0;0;0;0;0;1;6,566672;129759;11,77343;1,791759;1;1;0;0;1;0;0;0;0;1;2402;17,5376;0,434666;0,45;0,85;1,04;0,55;-0,597837;-0,7985078;35,64306;32,857;-2,786068;2;1;0;1;0;0;0;737;1;0;0;0;0;1;0;1;1
19;Buur Hakaba;7;2021;1340;67;2021m7;8;2;2;1;0;0;0;0;1;7,200425;129759;11,77343;2,079442;1;1;0;0;0;1;0;0;1;0;2402;26,098;0,282;0,7;0,85;0,83;0,74;-0,3011051;-0,356675;35,64306;30,5466;-5,096487;2;1;0;1;0;0;0;738;1;0;0;0;0;2;0;1;1
19;Buur Hakaba;8;2021;1210;60,5;2021m8;4;0;1;1;0;0;0;0;0;7,098376;129759;11,77343;1,386294;2;1;0;0;1;0;0;0;1;1;2402;14,32;0,260333;0,88;1,02;0,58;0,91;-0,0943106;-0,1278334;35,64306;33,9241;-1,718933;3;0;0;1;0;0;0;739;1;0;0;0;0;1;0;1;1
19;Buur Hakaba;9;2021;150010;5691,08;2021m9;218;1;3;1;1;0;0;0;1;11,91846;129759;11,77343;5,384495;1;2;0;0;1;1;0;0;0;1;2402;7,45;0,292;0,72;1,03;0,58;0,79;-0,2357223;-0,328504;35,64306;35,6729;0,0298462;2;1;0;1;0;0;0;740;1;0;0;0;0;3;1;1;1
19;Buur Hakaba;10;2021;143191;5690,13;2021m10;251;3;1;0;1;0;0;0;0;11,87193;129759;11,77343;5,525453;3;1;1;0;1;1;0;0;1;0;2402;22,16;0,29;0,35;0,99;0,56;0,51;-0,6733446;-1,049822;35,64306;38,14;2,496941;1;1;0;1;0;0;0;741;1;0;0;0;0;1;0;1;1
19;Buur Hakaba;11;2021;58096;2319,54;2021m11;118;0;0;0;0;0;0;0;0;10,96985;129759;11,77343;4,770685;1;3;1;1;0;1;0;0;0;1;2402;18,32;0,48;0,26;0,79;0,54;0,39;-0,9416085;-1,347074;35,64306;37,01;1,36694;1;1;0;1;0;0;0;742;0;0;0;0;0;0;0;1;1
19;Buur Hakaba;12;2021;38860;1458,7;2021m12;74;4;2;1;0;0;0;0;1;10,56772;129759;11,77343;4,304065;0;1;0;1;0;0;0;0;0;0;2402;3,52;0,4;0,23;0,53;0,52;0,31;-1,171183;-1,469676;35,64306;37,22;1,576942;1;1;0;1;0;0;0;743;1;0;0;0;0;2;0;1;1
20;Cabudwaaq;1;2017;279064;15890,2;2017m1;1768;15;5;2;0;0;0;0;3;12,5392;101959;11,53233;7,477604;;;;;;;;;;;1902;0;0,211;0,18;0,55;0,82;0,27;-1,309333;-1,714798;39,0787;39,6156;0,5368538;1;1;0;1;0;1;0;684;1;0;0;0;1;5;1;1;1
20;Cabudwaaq;2;2017;266681;14975,3;2017m2;1662;2;2;0;0;0;0;0;2;12,49381;101959;11,53233;7,415777;5;;0;;2;;0;;3;;1902;0;0,183333;0,22;0,55;1,02;0,3;-1,203973;-1,514128;39,0787;40,1143;1,035595;1;1;0;1;0;0;0;685;1;0;0;0;0;2;0;1;1
20;Cabudwaaq;3;2017;445019;23982,7;2017m3;2512;2;1;0;0;0;0;0;1;13,00587;101959;11,53233;7,828835;2;5;0;0;0;2;0;0;2;3;1902;0;0,180667;0,2;0,51;0,83;0,27;-1,309333;-1,609438;39,0787;43,4277;4,34903;1;1;0;1;0;0;0;686;1;0;0;0;0;1;0;1;1
20;Cabudwaaq;4;2017;343654;19232,6;2017m4;2185;2;1;0;0;0;0;0;1;12,74739;101959;11,53233;7,689371;1;2;0;0;0;0;0;0;1;2;1902;17,058;0,19;0,21;0,48;0,61;0,27;-1,309333;-1,560648;39,0787;44,031;4,952301;1;1;0;1;0;0;0;687;1;0;0;0;0;1;0;1;1
20;Cabudwaaq;5;2017;305234;16946,4;2017m5;1944;4;2;0;0;0;0;0;2;12,62883;101959;11,53233;7,572503;1;1;0;0;0;0;0;0;1;1;1902;18,154;0,202;0,29;0,51;0,6;0,35;-1,049822;-1,237874;39,0787;39,1115;0,0327606;1;1;0;1;0;0;0;688;1;0;0;0;0;2;0;1;1
20;Cabudwaaq;6;2017;282174;15298,6;2017m6;2071;3;2;1;0;0;0;0;1;12,55028;101959;11,53233;7,635787;2;1;0;0;0;0;0;0;2;1;1902;2,314;0,205;0,44;0,53;0,61;0,46;-0,7765288;-0,8209805;39,0787;37,2124;-1,86631;2;1;0;1;0;0;0;689;1;0;0;0;0;2;0;1;1
20;Cabudwaaq;7;2017;231439;12755,5;2017m7;1388;0;2;1;0;0;1;0;0;12,35207;101959;11,53233;7,235619;2;2;0;0;1;0;0;0;1;2;1902;0,785;0,180667;0,55;0,78;0,59;0,61;-0,4942963;-0,597837;39,0787;35,8101;-3,268581;2;1;0;1;0;0;0;690;1;0;0;0;0;1;0;1;1
20;Cabudwaaq;8;2017;246888;13540,2;2017m8;1546;28;11;7;1;0;0;0;3;12,41669;101959;11,53233;7,343426;2;2;0;0;1;1;0;0;0;1;1902;33,207;0,177667;0,91;0,98;0,57;0,93;-0,0725707;-0,0943106;39,0787;38,6651;-0,4136162;3;0;0;1;1;1;0;691;1;0;1;0;1;11;1;1;1
20;Cabudwaaq;9;2017;214042;11405,5;2017m9;1307;0;0;0;0;0;0;0;0;12,27393;101959;11,53233;7,17549;11;2;1;0;7;1;0;0;3;0;1902;7,832;0,179333;0,91;1,18;0,56;0,98;-0,0202027;-0,0943106;39,0787;40,9373;1,85865;3;0;0;1;0;0;0;692;0;0;0;0;0;0;0;1;1
20;Cabudwaaq;10;2017;232300;12818;2017m10;1475;0;1;0;0;1;0;0;0;12,35579;101959;11,53233;7,296413;0;11;0;1;0;7;0;0;0;3;1902;67,512;0,191333;1,14;1,05;0,57;1,12;0,1133287;0,1310282;39,0787;41,5492;2,470551;4;0;1;1;0;0;0;693;1;0;0;0;0;0;0;1;1
20;Cabudwaaq;11;2017;244953;13455,3;2017m11;1481;3;2;1;0;0;0;0;1;12,40882;101959;11,53233;7,300473;1;0;0;0;0;0;0;0;0;0;1902;34,901;0,236667;1,41;1,05;0,61;1,32;0,2776318;0,3435897;39,0787;38,0032;-1,075459;4;0;1;1;0;0;0;694;1;0;0;0;0;2;0;1;1
20;Cabudwaaq;12;2017;290687;16161,7;2017m12;1778;1;1;0;0;0;0;0;1;12,58;101959;11,53233;7,483244;2;1;0;0;1;0;0;0;1;0;1902;0;0,286;1,42;1,11;0,9;1,35;0,3001046;0,3506568;39,0787;37,7524;-1,326344;4;0;1;1;0;0;0;695;1;0;0;0;0;1;0;1;1
20;Cabudwaaq;1;2018;289172;15479,5;2018m1;1547;2;1;0;0;0;0;0;1;12,57478;148952;11,91138;7,344073;1;2;0;0;0;1;0;0;1;1;1902;0;0,211;1,33;1,33;1,11;1,33;0,285179;0,285179;39,0787;37,6781;-1,40062;4;0;1;1;0;0;0;696;1;0;0;0;0;1;0;1;1
20;Cabudwaaq;2;2018;273546;14916,3;2018m2;1513;0;0;0;0;0;0;0;0;12,51923;148952;11,91138;7,32185;1;1;0;0;0;0;0;0;1;1;1902;0;0,189667;0,88;1,13;1,14;0,94;-0,0618754;-0,1278334;39,0787;40,0488;0,9701271;3;0;0;1;0;0;0;697;0;0;0;0;0;0;0;1;1
20;Cabudwaaq;3;2018;323278;17584,9;2018m3;1761;0;0;0;0;0;0;0;0;12,68627;148952;11,91138;7,473637;0;1;0;0;0;0;0;0;0;1;1902;0,656;0,187667;0,91;1,13;0,93;0,97;-0,0304592;-0,0943106;39,0787;41,7155;2,636753;3;0;0;1;0;0;0;698;0;0;0;0;0;0;0;1;1
20;Cabudwaaq;4;2018;230035;12749,2;2018m4;1388;4;2;2;0;0;0;0;0;12,34599;148952;11,91138;7,235619;0;0;0;0;0;0;0;0;0;0;1902;100,083;0,207;1,78;1,28;0,68;1,65;0,5007753;0,5766134;39,0787;39,2631;0,1843758;4;0;1;1;0;0;0;699;1;0;0;0;0;2;0;1;1
20;Cabudwaaq;5;2018;280450;14879,9;2018m5;1746;10;1;1;0;0;0;0;0;12,54415;148952;11,91138;7,465083;2;0;0;0;2;0;0;0;0;0;1902;77,261;0,337333;2,25;1,62;1,02;2,09;0,737164;0,8109302;39,0787;34,1516;-4,927078;4;0;1;1;0;1;0;700;1;0;0;0;0;1;0;1;1
20;Cabudwaaq;6;2018;275052;13387,8;2018m6;1718;1;1;0;0;0;0;0;1;12,52471;148952;11,91138;7,448916;1;2;0;0;1;2;0;0;0;0;1902;1,584;0,308;2,28;1,57;1,28;2,1;0,7419373;0,8241754;39,0787;35,859;-3,219704;4;0;1;1;0;0;0;701;1;0;0;0;0;1;0;1;1
20;Cabudwaaq;7;2018;260363;13592,7;2018m7;1263;0;0;0;0;0;0;0;0;12,46983;148952;11,91138;7,141245;1;1;0;0;0;1;0;0;1;0;1902;0,003;0,229667;1,88;1,52;1,49;1,79;0,5822156;0,6312718;39,0787;35,9257;-3,153042;4;0;1;1;0;0;0;702;0;0;0;0;0;0;0;1;1
20;Cabudwaaq;8;2018;236303;12397,6;2018m8;1282;0;1;0;0;0;0;1;0;12,37287;148952;11,91138;7,156177;0;1;0;0;0;0;0;0;0;1;1902;0;0,205333;1,26;1,57;1,46;1,34;0,2926696;0,2311117;39,0787;37,5518;-1,526905;4;0;1;1;0;0;1;703;1;0;0;1;0;1;0;1;1
20;Cabudwaaq;9;2018;239533;13040,9;2018m9;1323;0;0;0;0;0;0;0;0;12,38645;148952;11,91138;7,187657;1;0;0;0;0;0;1;0;0;0;1902;16,237;0,208667;1,24;1,33;1,45;1,26;0,2311117;0,2151114;39,0787;41,5096;2,430855;4;0;1;1;0;0;0;704;0;0;0;0;0;0;0;1;1
20;Cabudwaaq;10;2018;227519;12416,1;2018m10;1267;0;1;0;0;0;0;1;0;12,33499;148952;11,91138;7,144407;0;1;0;0;0;0;0;1;0;0;1902;46,066;0,233333;0,71;1,26;1,5;0,85;-0,1625189;-0,3424903;39,0787;40,2291;1,150448;2;1;0;1;0;0;1;705;1;0;0;1;0;1;0;1;1
20;Cabudwaaq;11;2018;232082;12096,4;2018m11;1184;0;0;0;0;0;0;0;0;12,35485;148952;11,91138;7,076654;1;0;0;0;0;0;1;0;0;0;1902;5,218;0,249667;0,4;1,08;1,28;0,57;-0,5621189;-0,9162907;39,0787;39,6727;0,5939598;2;1;0;1;0;0;0;706;0;0;0;0;0;0;0;1;1
20;Cabudwaaq;12;2018;272934;15010;2018m12;1518;1;1;0;0;0;0;0;1;12,51699;148952;11,91138;7,325149;0;1;0;0;0;0;0;1;0;0;1902;2,719;0,218;0,42;0,85;0,96;0,53;-0,6348783;-0,8675006;39,0787;40,2925;1,213802;2;1;0;1;0;0;0;707;1;0;0;0;0;1;0;1;1
20;Cabudwaaq;1;2019;280731;14126,4;2019m1;1293;0;0;0;0;0;0;0;0;12,54515;148952;11,91138;7,164721;1;0;0;0;0;0;0;0;1;0;1902;0;0,193667;0,48;0,6;0,65;0,51;-0,6733446;-0,7339692;39,0787;38,7685;-0,310215;2;1;0;1;0;0;0;708;0;0;0;0;0;0;0;1;1
20;Cabudwaaq;2;2019;265325;12983,1;2019m2;1261;0;0;0;0;0;0;0;0;12,48871;148952;11,91138;7,13966;0;1;0;0;0;0;0;0;0;1;1902;0;0,187;0,58;0,55;0,66;0,57;-0,5621189;-0,5447272;39,0787;41,3229;2,24424;2;1;0;1;0;0;0;709;0;0;0;0;0;0;0;1;1
20;Cabudwaaq;3;2019;281566;14983,9;2019m3;1477;0;1;1;0;0;0;0;0;12,54812;148952;11,91138;7,297768;0;0;0;0;0;0;0;0;0;0;1902;17,46;0,186333;0,92;0,54;0,64;0,82;-0,198451;-0,0833816;39,0787;42,6784;3,599682;3;0;0;1;0;0;0;710;1;0;0;0;0;1;0;1;1
20;Cabudwaaq;4;2019;283724;14481,2;2019m4;1427;0;1;0;0;0;0;1;0;12,55576;148952;11,91138;7,26333;1;0;0;0;1;0;0;0;0;0;1902;9,024;0,195;0,62;0,52;0,64;0,6;-0,5108256;-0,4780358;39,0787;43,3481;4,269409;2;1;0;1;0;0;1;711;1;0;0;1;0;1;0;1;1
20;Cabudwaaq;5;2019;294104;14609,8;2019m5;1956;0;0;0;0;0;0;0;0;12,59169;148952;11,91138;7,578657;1;1;0;0;0;1;1;0;0;0;1902;85,006;0,226333;1,47;0,79;0,62;1,3;0,2623642;0,3852624;39,0787;37,6043;-1,474426;4;0;1;1;0;0;0;712;0;0;0;0;0;0;0;1;1
20;Cabudwaaq;6;2019;268027;13251,7;2019m6;1483;1;1;0;0;0;0;0;1;12,49884;148952;11,91138;7,301822;0;1;0;0;0;0;0;1;0;0;1902;5,022;0,259;1,5;1,03;0,91;1,38;0,3220835;0,4054651;39,0787;36,169;-2,909733;4;0;1;1;0;0;0;713;1;0;0;0;0;1;0;1;1
20;Cabudwaaq;7;2019;275254;14164;2019m7;1351;0;0;0;0;0;0;0;0;12,52545;148952;11,91138;7,208601;1;0;0;0;0;0;0;0;1;0;1902;0,226;0,208333;1,53;1,01;1,12;1,4;0,3364722;0,4252677;39,0787;36,8862;-2,192547;4;0;1;1;0;0;0;714;0;0;0;0;0;0;0;1;1
20;Cabudwaaq;8;2019;283538;15283,7;2019m8;1547;0;0;0;0;0;0;0;0;12,5551;148952;11,91138;7,344073;0;1;0;0;0;0;0;0;0;1;1902;2,523;0,192;1,2;0,85;1,26;1,11;0,10436;0,1823216;39,0787;39,1717;0,0930328;4;0;1;1;0;0;0;715;0;0;0;0;0;0;0;1;1
20;Cabudwaaq;9;2019;297455;15109,1;2019m9;1403;0;0;0;0;0;0;0;0;12,60302;148952;11,91138;7,246368;0;0;0;0;0;0;0;0;0;0;1902;1,871;0,190667;0,68;0,88;1,24;0,73;-0,3147107;-0,3856625;39,0787;40,7683;1,689648;2;1;0;1;0;0;0;716;0;0;0;0;0;0;0;1;1
20;Cabudwaaq;10;2019;281873;15086,9;2019m10;1486;2;2;0;0;0;0;0;2;12,54921;148952;11,91138;7,303843;0;0;0;0;0;0;0;0;0;0;1902;213,124;0,242;2,15;1,21;1,31;1,91;0,6471033;0,7654679;39,0787;36,5883;-2,490429;4;0;1;1;0;0;0;717;1;0;0;0;0;2;0;1;1
20;Cabudwaaq;11;2019;259554;13653,6;2019m11;1369;0;0;0;0;0;0;0;0;12,46672;148952;11,91138;7,221836;2;0;0;0;0;0;0;0;2;0;1902;173,907;0,337;3,71;1,43;1,48;3,14;1,144223;1,311032;39,0787;35,1481;-3,930565;4;0;1;1;0;0;0;718;0;0;0;0;0;0;0;1;1
20;Cabudwaaq;12;2019;266977;14055,7;2019m12;1424;0;0;0;0;0;0;0;0;12,49492;148952;11,91138;7,261225;0;2;0;0;0;0;0;0;0;2;1902;3,633;0,338;4,39;1,51;1,52;3,67;1,300192;1,479329;39,0787;37,0147;-2,064014;4;0;1;1;0;0;0;719;0;0;0;0;0;0;0;1;1
20;Cabudwaaq;1;2020;263805;13095,5;2020m1;1225;3;1;1;0;0;0;0;0;12,48297;111450;11,62133;7,110696;0;0;0;0;0;0;0;0;0;0;1902;0;0,295333;4,37;1,64;1,58;3,69;1,305627;1,474763;39,0787;36,5084;-2,570267;4;0;1;1;0;0;0;720;1;0;0;0;0;1;0;1;1
20;Cabudwaaq;2;2020;280112;14141,8;2020m2;1295;0;0;0;0;0;0;0;0;12,54294;111450;11,62133;7,166266;1;0;0;0;1;0;0;0;0;0;1902;0,33;0,225667;5,22;1,66;1,64;4,33;1,465567;1,652497;39,0787;39,6933;0,6145782;4;0;1;1;0;0;0;721;0;0;0;0;0;0;0;1;1
20;Cabudwaaq;3;2020;279443;15143,4;2020m3;1436;0;0;0;0;0;0;0;0;12,54055;111450;11,62133;7,269617;0;1;0;0;0;1;0;0;0;0;1902;115,702;0,212667;7,44;1,65;1,66;5,99;1,790091;2,006871;39,0787;41,9944;2,915699;4;0;1;1;0;0;0;722;0;0;0;0;0;0;0;1;1
20;Cabudwaaq;4;2020;338027;18076,1;2020m4;1922;0;1;0;0;0;1;0;0;12,73088;111450;11,62133;7,561121;0;0;0;0;0;0;0;0;0;0;1902;95,198;0,324;7,01;1,36;1,77;5,6;1,722767;1,947338;39,0787;41,6769;2,598221;4;0;1;1;0;0;0;723;1;0;0;0;0;0;0;1;1
20;Cabudwaaq;5;2020;387458;19220,2;2020m5;2379;1;2;0;0;1;0;0;1;12,86736;111450;11,62133;7,774436;1;0;0;0;0;0;0;0;0;0;1902;40,881;0,393333;3,7;1,28;1,8;3,09;1,128171;1,308333;39,0787;37,5161;-1,562603;4;0;1;1;0;0;0;724;1;0;0;0;0;1;0;1;1
20;Cabudwaaq;6;2020;434657;22510,8;2020m6;1706;0;1;0;0;0;0;0;1;12,98231;111450;11,62133;7,441907;2;1;0;0;0;0;0;0;1;0;1902;3,876;0,269667;3,71;1,16;1,75;3,08;1,12493;1,311032;39,0787;37,9438;-1,134895;4;0;1;1;0;0;0;725;1;0;0;0;0;1;0;1;1
20;Cabudwaaq;7;2020;455945;24135,3;2020m7;1948;0;1;0;0;0;0;1;0;13,03013;111450;11,62133;7,574558;1;2;0;0;0;0;0;0;1;1;1902;3,639;0,193333;3,81;0,85;1,64;3,07;1,121678;1,337629;39,0787;38,0769;-1,001797;4;0;1;1;0;0;1;726;1;0;0;1;0;1;0;1;1
20;Cabudwaaq;8;2020;587661;27254,2;2020m8;1643;0;0;0;0;0;0;0;0;13,28391;111450;11,62133;7,404279;1;1;0;0;0;0;1;0;0;1;1902;14,011;0,222667;3,79;0,86;1,6;3,06;1,118415;1,332366;39,0787;38,2687;-0,8100433;4;0;1;1;0;0;0;727;0;0;0;0;0;0;0;1;1
20;Cabudwaaq;9;2020;516924;24285;2020m9;1689;0;1;0;0;1;0;0;0;13,15565;111450;11,62133;7,431892;0;1;0;0;0;0;0;1;0;0;1902;14,647;0,208333;1,9;1,06;1,56;1,69;0,5247285;0,6418539;39,0787;41,1238;2,045147;4;0;1;1;0;0;0;728;1;0;0;0;0;0;0;1;1
20;Cabudwaaq;10;2020;585409;26488,3;2020m10;1751;6;2;0;1;0;0;0;1;13,28007;111450;11,62133;7,467942;1;0;0;0;0;0;0;0;0;0;1902;127,973;0,265667;1,77;1,02;1,53;1,58;0,4574249;0,5709795;39,0787;41,5657;2,48703;4;0;1;1;0;1;0;729;1;0;0;0;0;2;0;1;1
20;Cabudwaaq;11;2020;488536;22684,8;2020m11;1693;5;2;1;0;0;0;0;1;13,09917;111450;11,62133;7,434258;2;1;1;0;0;0;0;0;1;0;1902;18,405;0,357667;1,74;0,99;1,56;1,55;0,4382549;0,5538851;39,0787;37,4865;-1,592159;4;0;1;1;0;0;0;730;1;0;0;0;0;2;0;1;1
20;Cabudwaaq;12;2020;534010;24552,5;2020m12;1802;6;2;1;0;0;0;0;1;13,18817;111450;11,62133;7,496653;2;2;0;1;1;0;0;0;1;1;1902;0,231;0,262;1,43;1,03;1,52;1,33;0,285179;0,3576744;39,0787;39,1841;0,1054382;4;0;1;1;0;1;0;731;1;0;0;0;0;2;0;1;1
20;Cabudwaaq;1;2021;653893;29570,5;2021m1;1940;6;2;0;0;0;0;0;2;13,3907;111449;11,62132;7,570443;2;2;0;0;1;1;0;0;1;1;1902;1,15364;0,175333;1,62;0,9;1,28;1,44;0,3646432;0,4824262;39,0787;38,5271;-0,5516014;4;0;1;1;0;1;0;732;1;0;0;0;0;2;0;1;1
20;Cabudwaaq;2;2021;525753;24252,2;2021m2;1589;3;2;1;0;0;0;0;1;13,17259;111449;11,62132;7,37086;2;2;0;0;0;1;0;0;2;1;1902;1,68854;0,193;2,23;0,93;1,28;1,9;0,6418539;0,8020016;39,0787;37,9351;-1,143597;4;0;1;1;0;0;0;733;1;0;0;0;0;2;0;1;1
20;Cabudwaaq;3;2021;751807;32833,9;2021m3;1854;1;3;1;0;0;0;0;2;13,53024;111449;11,62132;7,525101;2;2;0;0;1;0;0;0;1;2;1902;4,26181;0,201;2,32;1,09;1,27;2,01;0,6981347;0,8415672;39,0787;43,4403;4,361584;4;0;1;1;0;0;0;734;1;0;0;0;0;3;1;1;1
20;Cabudwaaq;4;2021;763765;33203,1;2021m4;2383;4;2;0;0;0;0;0;2;13,54601;111449;11,62132;7,776115;3;2;0;0;1;1;0;0;2;1;1902;50,6887;0,203333;1,27;1,2;1,24;1,25;0,2231435;0,2390169;39,0787;40,2645;1,18581;4;0;1;1;0;0;0;735;1;0;0;0;0;2;0;1;1
20;Cabudwaaq;5;2021;721864;30271,8;2021m5;2216;6;4;1;0;0;0;0;3;13,48959;111449;11,62132;7,703459;2;3;0;0;0;1;0;0;2;2;1902;57,754;0,369;1,49;1,2;1,23;1,42;0,3506568;0,3987761;39,0787;37,4159;-1,662758;4;0;1;1;0;1;0;736;1;0;0;0;1;4;1;1;1
20;Cabudwaaq;6;2021;511315;24039,5;2021m6;1533;4;2;0;0;0;0;0;2;13,14474;111449;11,62132;7,334982;4;2;0;0;1;0;0;0;3;2;1902;1,54414;0,282568;1,51;1,19;1,26;1,43;0,3576744;0,4121096;39,0787;36,93;-2,148651;4;0;1;1;0;0;0;737;1;0;0;0;0;2;0;1;1
20;Cabudwaaq;7;2021;750934;32894,2;2021m7;1808;0;0;0;0;0;0;0;0;13,52907;111449;11,62132;7,499977;2;4;0;0;0;1;0;0;2;3;1902;4,326;0,188;1,57;1,19;1,27;1,47;0,3852624;0,4510756;39,0787;35,6675;-3,411171;4;0;1;1;0;0;0;738;0;0;0;0;0;0;0;1;1
20;Cabudwaaq;8;2021;679256;31184,2;2021m8;1814;4;2;0;0;0;0;0;2;13,42875;111449;11,62132;7,50329;0;2;0;0;0;0;0;0;0;2;1902;1,53;0,202;1,48;1,16;1,24;1,4;0,3364722;0,3920421;39,0787;37,9514;-1,127281;4;0;1;1;0;0;0;739;1;0;0;0;0;2;0;1;1
20;Cabudwaaq;9;2021;685193;29752,4;2021m9;1684;15;5;3;0;0;0;0;2;13,43746;111449;11,62132;7,428927;2;0;0;0;0;0;0;0;2;0;1902;2,3;0,201333;1,08;1,4;1,22;1,16;0,14842;0,0769611;39,0787;40,4056;1,326908;4;0;1;1;0;1;0;740;1;0;0;0;0;5;1;1;1
20;Cabudwaaq;10;2021;656703;30510,7;2021m10;1837;3;4;2;0;0;0;0;2;13,39499;111449;11,62132;7,515889;5;2;0;0;3;0;0;0;2;2;1902;21,62;0,21;0,46;1,39;1,44;0,69;-0,3710637;-0,7765288;39,0787;39,23;0,1513023;2;1;0;1;0;0;0;741;1;0;0;0;0;4;1;1;1
20;Cabudwaaq;11;2021;752825;31322,8;2021m11;1626;6;4;3;0;0;0;0;1;13,53159;111449;11,62132;7,393878;4;5;0;0;2;3;0;0;2;2;1902;3,57;0,26;0,22;1,09;1,39;0,44;-0,8209805;-1,514128;39,0787;40,32;1,241302;1;1;0;1;0;1;0;742;1;0;0;0;0;4;1;1;1
20;Cabudwaaq;12;2021;646619;28724,1;2021m12;1778;8;4;2;0;0;0;0;2;13,37951;111449;11,62132;7,483244;4;4;0;0;3;2;0;0;1;2;1902;0,91;0,19;0,22;0,89;1,1;0,39;-0,9416085;-1,514128;39,0787;40;0,9213028;1;1;0;1;0;1;0;743;1;0;0;0;0;4;1;1;1
21;Cadaado;1;2017;23980;991,7;2017m1;81;0;1;1;0;0;0;0;0;10,08498;129588;11,77212;4,394449;;;;;;;;;;;1903;0;0,186667;0,23;0,56;0,62;0,31;-1,171183;-1,469676;38,77274;38,861;0,0883026;1;1;0;1;0;0;0;684;1;0;0;0;0;1;0;1;1
21;Cadaado;2;2017;11910;677,8;2017m2;71;0;0;0;0;0;0;0;0;9,385134;129588;11,77212;4,26268;1;;0;;1;;0;;0;;1903;0;0,174333;0,27;0,8;0,61;0,4;-0,9162907;-1,309333;38,77274;39,2236;0,4508438;1;1;0;1;0;0;0;685;0;0;0;0;0;0;0;1;1
21;Cadaado;3;2017;32431;1488,6;2017m3;137;3;6;1;0;2;0;1;2;10,38687;129588;11,77212;4,919981;0;1;0;0;0;1;0;0;0;0;1903;0;0,173;0,22;0,97;0,63;0,41;-0,8915981;-1,514128;38,77274;42,0458;3,273075;1;1;0;1;0;0;1;686;1;0;0;1;0;4;1;1;1
21;Cadaado;4;2017;16420;917,8;2017m4;101;0;0;0;0;0;0;0;0;9,706255;129588;11,77212;4,61512;6;0;0;0;1;0;1;0;2;0;1903;4,687;0,179;0,1;0,74;0,66;0,26;-1,347074;-2,302585;38,77274;43,6607;4,887913;1;1;0;1;0;0;0;687;0;0;0;0;0;0;0;1;1
21;Cadaado;5;2017;11770;667,4;2017m5;97;0;1;0;0;1;0;0;0;9,373309;129588;11,77212;4,574711;0;6;0;0;0;1;0;1;0;2;1903;23,597;0,189333;0,25;0,53;0,66;0,32;-1,139434;-1,386294;38,77274;39,1504;0,3776436;1;1;0;1;0;0;0;688;1;0;0;0;0;0;0;1;1
21;Cadaado;6;2017;13745;752,25;2017m6;85;7;2;1;0;0;0;0;1;9,52843;129588;11,77212;4,442651;1;0;0;0;0;0;0;0;0;0;1903;1,692;0,193333;0,28;0,54;0,64;0,34;-1,07881;-1,272966;38,77274;37,6876;-1,085175;1;1;0;1;0;1;0;689;1;0;0;0;0;2;0;1;1
21;Cadaado;7;2017;18088,3;995,48;2017m7;90;5;2;1;0;0;0;0;1;9,803022;129588;11,77212;4,49981;2;1;0;0;1;0;0;0;1;0;1903;1,73;0,158667;0,31;0,54;0,6;0,37;-0,9942523;-1,171183;38,77274;36,1051;-2,667645;1;1;0;1;0;0;0;690;1;0;0;0;0;2;0;1;1
